id	code	id3	chapter	name
Z9171	Z91.71	Z80	21	Weibliche Genitalverstümmelung in der Eigenanamnese, Typ 1
Z9172	Z91.72	Z80	21	Weibliche Genitalverstümmelung in der Eigenanamnese, Typ 2
Z9173	Z91.73	Z80	21	Weibliche Genitalverstümmelung in der Eigenanamnese, Typ 3
Z9174	Z91.74	Z80	21	Weibliche Genitalverstümmelung in der Eigenanamnese, Typ 4
Z918	Z91.8	Z80	21	Sonstige näher bezeichnete Risikofaktoren in der Eigenanamnese, anderenorts nicht klassifiziert
Z92	Z92	Z80	21	Medizinische Behandlung in der Eigenanamnese
Z921	Z92.1	Z80	21	Dauertherapie (gegenwärtig) mit Antikoagulanzien in der Eigenanamnese
Z922	Z92.2	Z80	21	Dauertherapie (gegenwärtig) mit anderen Arzneimitteln in der Eigenanamnese
Z923	Z92.3	Z80	21	Bestrahlung in der Eigenanamnese
Z924	Z92.4	Z80	21	Größerer operativer Eingriff in der Eigenanamnese, anderenorts nicht klassifiziert
Z926	Z92.6	Z80	21	Zytostatische Chemotherapie wegen bösartiger Neubildung in der Eigenanamnese
Z928	Z92.8	Z80	21	Sonstige medizinische Behandlung in der Eigenanamnese
Z929	Z92.9	Z80	21	Medizinische Behandlung, nicht näher bezeichnet, in der Eigenanamnese
Z93	Z93	Z80	21	Vorhandensein einer künstlichen Körperöffnung
Z930	Z93.0	Z80	21	Vorhandensein eines Tracheostomas
Z931	Z93.1	Z80	21	Vorhandensein eines Gastrostomas
Z932	Z93.2	Z80	21	Vorhandensein eines Ileostomas
Z933	Z93.3	Z80	21	Vorhandensein eines Kolostomas
Z934	Z93.4	Z80	21	Vorhandensein anderer künstlicher Körperöffnungen des Magen-Darm-Trakts
Z935	Z93.5	Z80	21	Vorhandensein eines Zystostomas
Z936	Z93.6	Z80	21	Vorhandensein anderer künstlicher Körperöffnungen der Harnwege
Z938	Z93.8	Z80	21	Vorhandensein sonstiger künstlicher Körperöffnungen
Z9380	Z93.80	Z80	21	Vorhandensein eines Thorakostomas
Z9388	Z93.88	Z80	21	Vorhandensein sonstiger künstlicher Körperöffnungen
Z939	Z93.9	Z80	21	Vorhandensein einer künstlichen Körperöffnung, nicht näher bezeichnet
Z94	Z94	Z80	21	Zustand nach Organ- oder Gewebetransplantation
Z940	Z94.0	Z80	21	Zustand nach Nierentransplantation
Z941	Z94.1	Z80	21	Zustand nach Herztransplantation
Z942	Z94.2	Z80	21	Zustand nach Lungentransplantation
Z943	Z94.3	Z80	21	Zustand nach Herz-Lungen-Transplantation
Z944	Z94.4	Z80	21	Zustand nach Lebertransplantation
Z945	Z94.5	Z80	21	Zustand nach Hauttransplantation
Z946	Z94.6	Z80	21	Zustand nach Knochentransplantation
Z947	Z94.7	Z80	21	Zustand nach Keratoplastik
Z948	Z94.8	Z80	21	Zustand nach sonstiger Organ- oder Gewebetransplantation
Z9480	Z94.80	Z80	21	Zustand nach hämatopoetischer Stammzelltransplantation ohne gegenwärtige Immunsuppression
Z9481	Z94.81	Z80	21	Zustand nach hämatopoetischer Stammzelltransplantation mit gegenwärtiger Immunsuppression
Z949	Z94.9	Z80	21	Zustand nach Organ- oder Gewebetransplantation, nicht näher bezeichnet
Z95	Z95	Z80	21	Vorhandensein von kardialen oder vaskulären Implantaten oder Transplantaten
Z950	Z95.0	Z80	21	Vorhandensein eines kardialen elektronischen Geräts
Z9488	Z94.88	Z80	21	Zustand nach sonstiger Organ- oder Gewebetransplantation
Z951	Z95.1	Z80	21	Vorhandensein eines aortokoronaren Bypasses
Z952	Z95.2	Z80	21	Vorhandensein einer künstlichen Herzklappe
Z953	Z95.3	Z80	21	Vorhandensein einer xenogenen Herzklappe
Z954	Z95.4	Z80	21	Vorhandensein eines anderen Herzklappenersatzes
Z955	Z95.5	Z80	21	Vorhandensein eines Implantates oder Transplantates nach koronarer Gefäßplastik
Z958	Z95.8	Z80	21	Vorhandensein von sonstigen kardialen oder vaskulären Implantaten oder Transplantaten
Z9580	Z95.80	Z80	21	Vorhandensein eines herzunterstützenden Systems
Z9581	Z95.81	Z80	21	Vorhandensein eines operativ implantierten vaskulären Katheterverweilsystems
Z9588	Z95.88	Z80	21	Vorhandensein von sonstigen kardialen oder vaskulären Implantaten oder Transplantaten
Z959	Z95.9	Z80	21	Vorhandensein von kardialem oder vaskulärem Implantat oder Transplantat, nicht näher bezeichnet
Z96	Z96	Z80	21	Vorhandensein von anderen funktionellen Implantaten
Z960	Z96.0	Z80	21	Vorhandensein von urogenitalen Implantaten
Z961	Z96.1	Z80	21	Vorhandensein eines intraokularen Linsenimplantates
Z962	Z96.2	Z80	21	Vorhandensein von Implantaten im Gehörorgan
Z963	Z96.3	Z80	21	Vorhandensein eines künstlichen Larynx
Z964	Z96.4	Z80	21	Vorhandensein von endokrinen Implantaten
Z965	Z96.5	Z80	21	Vorhandensein von Zahnwurzel- oder Unterkieferimplantaten
Z966	Z96.6	Z80	21	Vorhandensein von orthopädischen Gelenkimplantaten
Z9660	Z96.60	Z80	21	Vorhandensein einer Schulterprothese
Z9661	Z96.61	Z80	21	Vorhandensein einer Ellenbogenprothese
Z9662	Z96.62	Z80	21	Vorhandensein einer Radiuskopfprothese
Z9663	Z96.63	Z80	21	Vorhandensein einer Handgelenkprothese
Z9664	Z96.64	Z80	21	Vorhandensein einer Hüftgelenkprothese
Z9665	Z96.65	Z80	21	Vorhandensein einer Kniegelenkprothese
Z9666	Z96.66	Z80	21	Vorhandensein einer Sprunggelenkprothese
Z9667	Z96.67	Z80	21	Vorhandensein einer Bandscheibenprothese
Z9668	Z96.68	Z80	21	Vorhandensein von sonstigen näher bezeichneten orthopädischen Gelenkimplantaten
Z967	Z96.7	Z80	21	Vorhandensein von anderen Knochen- und Sehnenimplantaten
Z968	Z96.8	Z80	21	Vorhandensein von sonstigen näher bezeichneten funktionellen Implantaten
Z9680	Z96.80	Z80	21	Vorhandensein eines Bronchialstents
Z9681	Z96.81	Z80	21	Vorhandensein eines Trachealstents
Z9688	Z96.88	Z80	21	Vorhandensein von sonstigen näher bezeichneten funktionellen Implantaten
Z969	Z96.9	Z80	21	Vorhandensein eines funktionellen Implantates, nicht näher bezeichnet
Z97	Z97	Z80	21	Vorhandensein anderer medizinischer Geräte oder Hilfsmittel
Z971	Z97.1	Z80	21	Vorhandensein einer künstlichen Extremität (komplett) (partiell)
Z978	Z97.8	Z80	21	Vorhandensein sonstiger und nicht näher bezeichneter medizinischer Geräte oder Hilfsmittel
Z98	Z98	Z80	21	Sonstige Zustände nach chirurgischem Eingriff
Z980	Z98.0	Z80	21	Zustand nach intestinalem Bypass oder intestinaler Anastomose
Z981	Z98.1	Z80	21	Zustand nach Arthrodese
Z982	Z98.2	Z80	21	Vorhandensein einer Drainage des Liquor cerebrospinalis
Z988	Z98.8	Z80	21	Sonstige näher bezeichnete Zustände nach chirurgischen Eingriffen
Z99	Z99	Z80	21	Abhängigkeit (langzeitig) von unterstützenden Apparaten, medizinischen Geräten oder Hilfsmitteln, anderenorts nicht klassifiziert
U04	U04	U00	22	Schweres akutes respiratorisches Syndrom [SARS]
U049	U04.9	U00	22	Schweres akutes respiratorisches Syndrom [SARS], nicht näher bezeichnet
Z990	Z99.0	Z80	21	Abhängigkeit (langzeitig) vom Aspirator
Z991	Z99.1	Z80	21	Abhängigkeit (langzeitig) vom Respirator
Z992	Z99.2	Z80	21	Langzeitige Abhängigkeit von Dialyse bei Niereninsuffizienz
Z993	Z99.3	Z80	21	Langzeitige Abhängigkeit vom Rollstuhl
Z994	Z99.4	Z80	21	Langzeitige Abhängigkeit vom Kunstherz
Z998	Z99.8	Z80	21	Langzeitige Abhängigkeit von sonstigen unterstützenden Apparaten, medizinischen Geräten oder Hilfsmitteln
Z999	Z99.9	Z80	21	Langzeitige Abhängigkeit von einem nicht näher bezeichneten unterstützenden Apparat, medizinischen Gerät oder Hilfsmittel
U07	U07	U00	22	Krankheiten mit unklarer Ätiologie, belegte und nicht belegte Schlüsselnummern U07.-
U070	U07.0	U00	22	Gesundheitsstörung im Zusammenhang mit dem Gebrauch von E-Zigaretten [Vaporizer]
U071	U07.1	U00	22	COVID-19, Virus nachgewiesen
U072	U07.2	U00	22	COVID-19, Virus nicht nachgewiesen
U076	U07.6	U00	22	Nicht belegte Schlüsselnummer U07.6
U077	U07.7	U00	22	Nicht belegte Schlüsselnummer U07.7
U078	U07.8	U00	22	Nicht belegte Schlüsselnummer U07.8
U079	U07.9	U00	22	Nicht belegte Schlüsselnummer U07.9
U08	U08	U00	22	COVID-19 in der Eigenanamnese
U089	U08.9	U00	22	COVID-19 in der Eigenanamnese, nicht näher bezeichnet
U09	U09	U00	22	Post-COVID-19-Zustand
U099	U09.9	U00	22	Post-COVID-19-Zustand, nicht näher bezeichnet
U10	U10	U00	22	Multisystemisches Entzündungssyndrom in Verbindung mit COVID-19
U109	U10.9	U00	22	Multisystemisches Entzündungssyndrom in Verbindung mit COVID-19, nicht näher bezeichnet
U11	U11	U00	22	Notwendigkeit der Impfung gegen COVID-19
U119	U11.9	U00	22	Notwendigkeit der Impfung gegen COVID-19, nicht näher bezeichnet
U12	U12	U00	22	Unerwünschte Nebenwirkungen bei der Anwendung von COVID-19-Impfstoffen
U129	U12.9	U00	22	Unerwünschte Nebenwirkungen bei der Anwendung von COVID-19-Impfstoffen, nicht näher bezeichnet
U13	U13	U00	22	Nicht belegte Schlüsselnummern U13.-
U130	U13.0	U00	22	Nicht belegte Schlüsselnummer U13.0
U131	U13.1	U00	22	Nicht belegte Schlüsselnummer U13.1
U132	U13.2	U00	22	Nicht belegte Schlüsselnummer U13.2
U133	U13.3	U00	22	Nicht belegte Schlüsselnummer U13.3
U134	U13.4	U00	22	Nicht belegte Schlüsselnummer U13.4
U135	U13.5	U00	22	Nicht belegte Schlüsselnummer U13.5
U136	U13.6	U00	22	Nicht belegte Schlüsselnummer U13.6
U137	U13.7	U00	22	Nicht belegte Schlüsselnummer U13.7
U138	U13.8	U00	22	Nicht belegte Schlüsselnummer U13.8
U139	U13.9	U00	22	Nicht belegte Schlüsselnummer U13.9
U14	U14	U00	22	Nicht belegte Schlüsselnummern U14.-
U140	U14.0	U00	22	Nicht belegte Schlüsselnummer U14.0
U141	U14.1	U00	22	Nicht belegte Schlüsselnummer U14.1
U142	U14.2	U00	22	Nicht belegte Schlüsselnummer U14.2
U143	U14.3	U00	22	Nicht belegte Schlüsselnummer U14.3
U144	U14.4	U00	22	Nicht belegte Schlüsselnummer U14.4
U145	U14.5	U00	22	Nicht belegte Schlüsselnummer U14.5
U146	U14.6	U00	22	Nicht belegte Schlüsselnummer U14.6
U147	U14.7	U00	22	Nicht belegte Schlüsselnummer U14.7
U148	U14.8	U00	22	Nicht belegte Schlüsselnummer U14.8
U149	U14.9	U00	22	Nicht belegte Schlüsselnummer U14.9
U15	U15	U00	22	Nicht belegte Schlüsselnummern U15.-
U150	U15.0	U00	22	Nicht belegte Schlüsselnummer U15.0
U151	U15.1	U00	22	Nicht belegte Schlüsselnummer U15.1
U152	U15.2	U00	22	Nicht belegte Schlüsselnummer U15.2
U153	U15.3	U00	22	Nicht belegte Schlüsselnummer U15.3
U154	U15.4	U00	22	Nicht belegte Schlüsselnummer U15.4
U155	U15.5	U00	22	Nicht belegte Schlüsselnummer U15.5
U156	U15.6	U00	22	Nicht belegte Schlüsselnummer U15.6
U157	U15.7	U00	22	Nicht belegte Schlüsselnummer U15.7
U158	U15.8	U00	22	Nicht belegte Schlüsselnummer U15.8
U159	U15.9	U00	22	Nicht belegte Schlüsselnummer U15.9
U16	U16	U00	22	Nicht belegte Schlüsselnummern U16.-
U160	U16.0	U00	22	Nicht belegte Schlüsselnummer U16.0
U161	U16.1	U00	22	Nicht belegte Schlüsselnummer U16.1
U162	U16.2	U00	22	Nicht belegte Schlüsselnummer U16.2
U163	U16.3	U00	22	Nicht belegte Schlüsselnummer U16.3
U164	U16.4	U00	22	Nicht belegte Schlüsselnummer U16.4
U165	U16.5	U00	22	Nicht belegte Schlüsselnummer U16.5
U166	U16.6	U00	22	Nicht belegte Schlüsselnummer U16.6
U167	U16.7	U00	22	Nicht belegte Schlüsselnummer U16.7
U168	U16.8	U00	22	Nicht belegte Schlüsselnummer U16.8
U169	U16.9	U00	22	Nicht belegte Schlüsselnummer U16.9
U17	U17	U00	22	Nicht belegte Schlüsselnummern U17.-
U170	U17.0	U00	22	Nicht belegte Schlüsselnummer U17.0
U171	U17.1	U00	22	Nicht belegte Schlüsselnummer U17.1
U172	U17.2	U00	22	Nicht belegte Schlüsselnummer U17.2
U173	U17.3	U00	22	Nicht belegte Schlüsselnummer U17.3
U174	U17.4	U00	22	Nicht belegte Schlüsselnummer U17.4
U175	U17.5	U00	22	Nicht belegte Schlüsselnummer U17.5
U176	U17.6	U00	22	Nicht belegte Schlüsselnummer U17.6
U177	U17.7	U00	22	Nicht belegte Schlüsselnummer U17.7
U178	U17.8	U00	22	Nicht belegte Schlüsselnummer U17.8
U179	U17.9	U00	22	Nicht belegte Schlüsselnummer U17.9
U18	U18	U00	22	Nicht belegte Schlüsselnummern U18.-
U180	U18.0	U00	22	Nicht belegte Schlüsselnummer U18.0
U181	U18.1	U00	22	Nicht belegte Schlüsselnummer U18.1
U182	U18.2	U00	22	Nicht belegte Schlüsselnummer U18.2
U183	U18.3	U00	22	Nicht belegte Schlüsselnummer U18.3
U184	U18.4	U00	22	Nicht belegte Schlüsselnummer U18.4
U185	U18.5	U00	22	Nicht belegte Schlüsselnummer U18.5
U186	U18.6	U00	22	Nicht belegte Schlüsselnummer U18.6
U187	U18.7	U00	22	Nicht belegte Schlüsselnummer U18.7
U188	U18.8	U00	22	Nicht belegte Schlüsselnummer U18.8
U189	U18.9	U00	22	Nicht belegte Schlüsselnummer U18.9
U19	U19	U00	22	Nicht belegte Schlüsselnummern U19.-
U190	U19.0	U00	22	Nicht belegte Schlüsselnummer U19.0
U191	U19.1	U00	22	Nicht belegte Schlüsselnummer U19.1
U192	U19.2	U00	22	Nicht belegte Schlüsselnummer U19.2
U193	U19.3	U00	22	Nicht belegte Schlüsselnummer U19.3
U194	U19.4	U00	22	Nicht belegte Schlüsselnummer U19.4
U195	U19.5	U00	22	Nicht belegte Schlüsselnummer U19.5
U196	U19.6	U00	22	Nicht belegte Schlüsselnummer U19.6
U197	U19.7	U00	22	Nicht belegte Schlüsselnummer U19.7
U198	U19.8	U00	22	Nicht belegte Schlüsselnummer U19.8
U199	U19.9	U00	22	Nicht belegte Schlüsselnummer U19.9
U20	U20	U00	22	Nicht belegte Schlüsselnummern U20.-
U200	U20.0	U00	22	Nicht belegte Schlüsselnummer U20.0
U201	U20.1	U00	22	Nicht belegte Schlüsselnummer U20.1
U202	U20.2	U00	22	Nicht belegte Schlüsselnummer U20.2
U203	U20.3	U00	22	Nicht belegte Schlüsselnummer U20.3
U204	U20.4	U00	22	Nicht belegte Schlüsselnummer U20.4
U205	U20.5	U00	22	Nicht belegte Schlüsselnummer U20.5
U206	U20.6	U00	22	Nicht belegte Schlüsselnummer U20.6
U207	U20.7	U00	22	Nicht belegte Schlüsselnummer U20.7
U208	U20.8	U00	22	Nicht belegte Schlüsselnummer U20.8
U209	U20.9	U00	22	Nicht belegte Schlüsselnummer U20.9
U21	U21	U00	22	Nicht belegte Schlüsselnummern U21.-
U210	U21.0	U00	22	Nicht belegte Schlüsselnummer U21.0
U211	U21.1	U00	22	Nicht belegte Schlüsselnummer U21.1
U212	U21.2	U00	22	Nicht belegte Schlüsselnummer U21.2
U213	U21.3	U00	22	Nicht belegte Schlüsselnummer U21.3
U214	U21.4	U00	22	Nicht belegte Schlüsselnummer U21.4
U215	U21.5	U00	22	Nicht belegte Schlüsselnummer U21.5
U216	U21.6	U00	22	Nicht belegte Schlüsselnummer U21.6
U217	U21.7	U00	22	Nicht belegte Schlüsselnummer U21.7
U218	U21.8	U00	22	Nicht belegte Schlüsselnummer U21.8
U219	U21.9	U00	22	Nicht belegte Schlüsselnummer U21.9
U22	U22	U00	22	Nicht belegte Schlüsselnummern U22.-
U220	U22.0	U00	22	Nicht belegte Schlüsselnummer U22.0
U221	U22.1	U00	22	Nicht belegte Schlüsselnummer U22.1
U222	U22.2	U00	22	Nicht belegte Schlüsselnummer U22.2
U223	U22.3	U00	22	Nicht belegte Schlüsselnummer U22.3
U224	U22.4	U00	22	Nicht belegte Schlüsselnummer U22.4
U225	U22.5	U00	22	Nicht belegte Schlüsselnummer U22.5
U226	U22.6	U00	22	Nicht belegte Schlüsselnummer U22.6
U227	U22.7	U00	22	Nicht belegte Schlüsselnummer U22.7
U228	U22.8	U00	22	Nicht belegte Schlüsselnummer U22.8
U229	U22.9	U00	22	Nicht belegte Schlüsselnummer U22.9
U23	U23	U00	22	Nicht belegte Schlüsselnummern U23.-
U230	U23.0	U00	22	Nicht belegte Schlüsselnummer U23.0
U231	U23.1	U00	22	Nicht belegte Schlüsselnummer U23.1
U232	U23.2	U00	22	Nicht belegte Schlüsselnummer U23.2
U233	U23.3	U00	22	Nicht belegte Schlüsselnummer U23.3
U234	U23.4	U00	22	Nicht belegte Schlüsselnummer U23.4
U235	U23.5	U00	22	Nicht belegte Schlüsselnummer U23.5
U236	U23.6	U00	22	Nicht belegte Schlüsselnummer U23.6
U237	U23.7	U00	22	Nicht belegte Schlüsselnummer U23.7
U238	U23.8	U00	22	Nicht belegte Schlüsselnummer U23.8
U239	U23.9	U00	22	Nicht belegte Schlüsselnummer U23.9
U24	U24	U00	22	Nicht belegte Schlüsselnummern U24.-
U240	U24.0	U00	22	Nicht belegte Schlüsselnummer U24.0
U241	U24.1	U00	22	Nicht belegte Schlüsselnummer U24.1
U242	U24.2	U00	22	Nicht belegte Schlüsselnummer U24.2
U243	U24.3	U00	22	Nicht belegte Schlüsselnummer U24.3
U244	U24.4	U00	22	Nicht belegte Schlüsselnummer U24.4
U245	U24.5	U00	22	Nicht belegte Schlüsselnummer U24.5
U246	U24.6	U00	22	Nicht belegte Schlüsselnummer U24.6
U247	U24.7	U00	22	Nicht belegte Schlüsselnummer U24.7
U248	U24.8	U00	22	Nicht belegte Schlüsselnummer U24.8
U249	U24.9	U00	22	Nicht belegte Schlüsselnummer U24.9
U25	U25	U00	22	Nicht belegte Schlüsselnummern U25.-
U250	U25.0	U00	22	Nicht belegte Schlüsselnummer U25.0
U251	U25.1	U00	22	Nicht belegte Schlüsselnummer U25.1
U252	U25.2	U00	22	Nicht belegte Schlüsselnummer U25.2
U253	U25.3	U00	22	Nicht belegte Schlüsselnummer U25.3
U254	U25.4	U00	22	Nicht belegte Schlüsselnummer U25.4
U255	U25.5	U00	22	Nicht belegte Schlüsselnummer U25.5
U256	U25.6	U00	22	Nicht belegte Schlüsselnummer U25.6
U257	U25.7	U00	22	Nicht belegte Schlüsselnummer U25.7
U258	U25.8	U00	22	Nicht belegte Schlüsselnummer U25.8
U259	U25.9	U00	22	Nicht belegte Schlüsselnummer U25.9
U26	U26	U00	22	Nicht belegte Schlüsselnummern U26.-
U260	U26.0	U00	22	Nicht belegte Schlüsselnummer U26.0
U261	U26.1	U00	22	Nicht belegte Schlüsselnummer U26.1
U262	U26.2	U00	22	Nicht belegte Schlüsselnummer U26.2
U263	U26.3	U00	22	Nicht belegte Schlüsselnummer U26.3
U264	U26.4	U00	22	Nicht belegte Schlüsselnummer U26.4
U265	U26.5	U00	22	Nicht belegte Schlüsselnummer U26.5
U266	U26.6	U00	22	Nicht belegte Schlüsselnummer U26.6
U267	U26.7	U00	22	Nicht belegte Schlüsselnummer U26.7
U268	U26.8	U00	22	Nicht belegte Schlüsselnummer U26.8
U269	U26.9	U00	22	Nicht belegte Schlüsselnummer U26.9
U27	U27	U00	22	Nicht belegte Schlüsselnummern U27.-
U270	U27.0	U00	22	Nicht belegte Schlüsselnummer U27.0
U271	U27.1	U00	22	Nicht belegte Schlüsselnummer U27.1
U272	U27.2	U00	22	Nicht belegte Schlüsselnummer U27.2
U273	U27.3	U00	22	Nicht belegte Schlüsselnummer U27.3
U274	U27.4	U00	22	Nicht belegte Schlüsselnummer U27.4
U275	U27.5	U00	22	Nicht belegte Schlüsselnummer U27.5
U276	U27.6	U00	22	Nicht belegte Schlüsselnummer U27.6
U277	U27.7	U00	22	Nicht belegte Schlüsselnummer U27.7
U278	U27.8	U00	22	Nicht belegte Schlüsselnummer U27.8
U279	U27.9	U00	22	Nicht belegte Schlüsselnummer U27.9
U28	U28	U00	22	Nicht belegte Schlüsselnummern U28.-
U280	U28.0	U00	22	Nicht belegte Schlüsselnummer U28.0
U281	U28.1	U00	22	Nicht belegte Schlüsselnummer U28.1
U282	U28.2	U00	22	Nicht belegte Schlüsselnummer U28.2
U283	U28.3	U00	22	Nicht belegte Schlüsselnummer U28.3
U284	U28.4	U00	22	Nicht belegte Schlüsselnummer U28.4
U285	U28.5	U00	22	Nicht belegte Schlüsselnummer U28.5
U286	U28.6	U00	22	Nicht belegte Schlüsselnummer U28.6
U287	U28.7	U00	22	Nicht belegte Schlüsselnummer U28.7
U288	U28.8	U00	22	Nicht belegte Schlüsselnummer U28.8
U289	U28.9	U00	22	Nicht belegte Schlüsselnummer U28.9
U29	U29	U00	22	Nicht belegte Schlüsselnummern U29.-
U290	U29.0	U00	22	Nicht belegte Schlüsselnummer U29.0
U291	U29.1	U00	22	Nicht belegte Schlüsselnummer U29.1
U292	U29.2	U00	22	Nicht belegte Schlüsselnummer U29.2
U293	U29.3	U00	22	Nicht belegte Schlüsselnummer U29.3
U294	U29.4	U00	22	Nicht belegte Schlüsselnummer U29.4
U295	U29.5	U00	22	Nicht belegte Schlüsselnummer U29.5
U296	U29.6	U00	22	Nicht belegte Schlüsselnummer U29.6
U297	U29.7	U00	22	Nicht belegte Schlüsselnummer U29.7
U298	U29.8	U00	22	Nicht belegte Schlüsselnummer U29.8
U299	U29.9	U00	22	Nicht belegte Schlüsselnummer U29.9
U30	U30	U00	22	Nicht belegte Schlüsselnummern U30.-
U300	U30.0	U00	22	Nicht belegte Schlüsselnummer U30.0
U301	U30.1	U00	22	Nicht belegte Schlüsselnummer U30.1
U302	U30.2	U00	22	Nicht belegte Schlüsselnummer U30.2
U303	U30.3	U00	22	Nicht belegte Schlüsselnummer U30.3
U304	U30.4	U00	22	Nicht belegte Schlüsselnummer U30.4
U305	U30.5	U00	22	Nicht belegte Schlüsselnummer U30.5
U306	U30.6	U00	22	Nicht belegte Schlüsselnummer U30.6
U307	U30.7	U00	22	Nicht belegte Schlüsselnummer U30.7
U308	U30.8	U00	22	Nicht belegte Schlüsselnummer U30.8
U309	U30.9	U00	22	Nicht belegte Schlüsselnummer U30.9
U31	U31	U00	22	Nicht belegte Schlüsselnummern U31.-
U310	U31.0	U00	22	Nicht belegte Schlüsselnummer U31.0
U311	U31.1	U00	22	Nicht belegte Schlüsselnummer U31.1
U312	U31.2	U00	22	Nicht belegte Schlüsselnummer U31.2
U313	U31.3	U00	22	Nicht belegte Schlüsselnummer U31.3
U314	U31.4	U00	22	Nicht belegte Schlüsselnummer U31.4
U315	U31.5	U00	22	Nicht belegte Schlüsselnummer U31.5
U316	U31.6	U00	22	Nicht belegte Schlüsselnummer U31.6
U317	U31.7	U00	22	Nicht belegte Schlüsselnummer U31.7
U318	U31.8	U00	22	Nicht belegte Schlüsselnummer U31.8
U319	U31.9	U00	22	Nicht belegte Schlüsselnummer U31.9
U32	U32	U00	22	Nicht belegte Schlüsselnummern U32.-
U320	U32.0	U00	22	Nicht belegte Schlüsselnummer U32.0
U321	U32.1	U00	22	Nicht belegte Schlüsselnummer U32.1
U322	U32.2	U00	22	Nicht belegte Schlüsselnummer U32.2
U323	U32.3	U00	22	Nicht belegte Schlüsselnummer U32.3
U324	U32.4	U00	22	Nicht belegte Schlüsselnummer U32.4
U325	U32.5	U00	22	Nicht belegte Schlüsselnummer U32.5
U326	U32.6	U00	22	Nicht belegte Schlüsselnummer U32.6
U327	U32.7	U00	22	Nicht belegte Schlüsselnummer U32.7
U328	U32.8	U00	22	Nicht belegte Schlüsselnummer U32.8
U329	U32.9	U00	22	Nicht belegte Schlüsselnummer U32.9
U33	U33	U00	22	Nicht belegte Schlüsselnummern U33.-
U330	U33.0	U00	22	Nicht belegte Schlüsselnummer U33.0
U331	U33.1	U00	22	Nicht belegte Schlüsselnummer U33.1
U332	U33.2	U00	22	Nicht belegte Schlüsselnummer U33.2
U333	U33.3	U00	22	Nicht belegte Schlüsselnummer U33.3
U334	U33.4	U00	22	Nicht belegte Schlüsselnummer U33.4
U335	U33.5	U00	22	Nicht belegte Schlüsselnummer U33.5
U336	U33.6	U00	22	Nicht belegte Schlüsselnummer U33.6
U337	U33.7	U00	22	Nicht belegte Schlüsselnummer U33.7
U338	U33.8	U00	22	Nicht belegte Schlüsselnummer U33.8
U339	U33.9	U00	22	Nicht belegte Schlüsselnummer U33.9
U34	U34	U00	22	Nicht belegte Schlüsselnummern U34.-
U340	U34.0	U00	22	Nicht belegte Schlüsselnummer U34.0
